Time,NOx(GT),CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-02-23 12:00:00,266.0,1.2,992.0,-200.0,3.7,694.0,900.0,169.0,1020.0,756.0,3.9,79.5,0.6482
2005-02-23 13:00:00,317.0,1.9,1090.0,-200.0,8.3,910.0,701.0,210.0,1192.0,974.0,5.1,74.5,0.6621
2005-02-23 14:00:00,375.0,2.5,1151.0,-200.0,10.1,983.0,629.0,232.0,1244.0,1121.0,5.7,72.5,0.6686
2005-02-23 15:00:00,349.0,2.3,1148.0,-200.0,9.9,975.0,638.0,223.0,1243.0,1064.0,5.6,74.6,0.6826
2005-02-23 16:00:00,377.0,2.3,1140.0,-200.0,9.2,946.0,653.0,224.0,1231.0,1076.0,5.4,75.9,0.6875
2005-02-23 17:00:00,403.0,2.5,1160.0,-200.0,10.3,990.0,632.0,238.0,1254.0,1090.0,4.9,78.2,0.6826
2005-02-23 18:00:00,422.0,2.8,1167.0,-200.0,11.4,1027.0,610.0,249.0,1289.0,1119.0,4.8,79.0,0.6845
2005-02-23 19:00:00,388.0,2.7,1194.0,-200.0,11.7,1038.0,605.0,223.0,1317.0,1181.0,4.8,78.6,0.6826
2005-02-23 20:00:00,431.0,3.1,1224.0,-200.0,12.6,1071.0,590.0,244.0,1331.0,1240.0,4.6,78.2,0.6686
2005-02-23 21:00:00,425.0,2.9,1209.0,-200.0,11.4,1028.0,619.0,243.0,1264.0,1254.0,4.2,79.7,0.6647
2005-02-23 22:00:00,391.0,2.6,1145.0,-200.0,9.6,962.0,657.0,226.0,1212.0,1192.0,4.3,78.9,0.6621
2005-02-23 23:00:00,231.0,1.5,1016.0,-200.0,4.6,744.0,825.0,167.0,1053.0,1020.0,4.2,77.9,0.6479
2005-02-24 00:00:00,248.0,1.6,1018.0,-200.0,4.7,750.0,831.0,172.0,1051.0,916.0,3.2,83.0,0.645
2005-02-24 01:00:00,142.0,1.1,937.0,-200.0,2.6,625.0,977.0,120.0,983.0,798.0,5.1,74.5,0.6626
2005-02-24 02:00:00,117.0,0.9,949.0,-200.0,2.9,647.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666
2005-02-24 03:00:00,-200.0,0.7,895.0,-200.0,1.5,545.0,1080.0,-200.0,964.0,685.0,4.3,81.0,0.677
2005-02-24 04:00:00,96.0,-200.0,884.0,-200.0,1.3,528.0,1148.0,86.0,960.0,619.0,2.9,85.3,0.6503
2005-02-24 05:00:00,87.0,0.6,883.0,-200.0,1.2,518.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612
2005-02-24 06:00:00,197.0,0.8,968.0,-200.0,3.0,652.0,937.0,131.0,1051.0,788.0,3.6,84.4,0.6724
2005-02-24 07:00:00,290.0,1.5,1071.0,-200.0,5.5,787.0,755.0,170.0,1146.0,947.0,3.8,83.8,0.6771
2005-02-24 08:00:00,621.0,3.1,1310.0,-200.0,12.9,1082.0,555.0,267.0,1400.0,1254.0,4.1,82.5,0.6819
2005-02-24 09:00:00,645.0,3.8,1332.0,-200.0,14.5,1132.0,522.0,269.0,1439.0,1352.0,3.9,83.9,0.6847
2005-02-24 10:00:00,573.0,2.7,1178.0,-200.0,9.0,939.0,640.0,244.0,1228.0,1165.0,4.1,83.9,0.6967
2005-02-24 11:00:00,414.0,1.8,1093.0,-200.0,6.5,836.0,728.0,232.0,1142.0,1025.0,4.6,82.0,0.6997
2005-02-24 12:00:00,314.0,1.4,1060.0,-200.0,5.4,784.0,770.0,196.0,1117.0,941.0,5.5,79.5,0.7238
2005-02-24 13:00:00,317.0,1.7,1121.0,-200.0,7.4,873.0,697.0,195.0,1206.0,1000.0,6.7,76.2,0.7519
2005-02-24 14:00:00,290.0,1.9,1118.0,-200.0,7.7,888.0,685.0,189.0,1223.0,962.0,7.9,69.0,0.7394
2005-02-24 15:00:00,385.0,2.2,1205.0,-200.0,10.7,1002.0,612.0,212.0,1299.0,1214.0,8.5,66.3,0.7387
2005-02-24 16:00:00,507.0,3.0,1274.0,-200.0,13.3,1094.0,537.0,267.0,1364.0,1428.0,7.6,70.8,0.7399
2005-02-24 17:00:00,534.0,3.0,1301.0,-200.0,13.2,1092.0,525.0,262.0,1388.0,1484.0,7.2,72.4,0.7372
2005-02-24 18:00:00,601.0,3.9,1405.0,-200.0,17.5,1224.0,468.0,270.0,1503.0,1658.0,6.7,74.2,0.7326
2005-02-24 19:00:00,583.0,4.0,1375.0,-200.0,17.7,1230.0,473.0,260.0,1522.0,1632.0,6.1,75.8,0.7184
2005-02-24 20:00:00,551.0,3.9,1367.0,-200.0,17.5,1225.0,485.0,265.0,1492.0,1628.0,6.3,74.9,0.7187
2005-02-24 21:00:00,547.0,3.5,1324.0,-200.0,14.1,1121.0,531.0,262.0,1399.0,1481.0,6.0,78.0,0.7345
2005-02-24 22:00:00,385.0,2.4,1170.0,-200.0,8.4,917.0,652.0,227.0,1218.0,1205.0,5.6,81.2,0.7443
2005-02-24 23:00:00,318.0,2.1,1169.0,-200.0,7.9,895.0,681.0,192.0,1201.0,1106.0,5.5,81.5,0.7393
2005-02-25 00:00:00,356.0,2.5,1181.0,-200.0,8.1,905.0,657.0,202.0,1215.0,1106.0,5.3,84.1,0.753
2005-02-25 01:00:00,326.0,2.1,1146.0,-200.0,7.1,860.0,692.0,189.0,1181.0,1092.0,5.2,83.9,0.7487
2005-02-25 02:00:00,233.0,1.5,1059.0,-200.0,5.2,773.0,767.0,157.0,1127.0,984.0,5.1,83.5,0.7416
2005-02-25 03:00:00,-200.0,1.1,1010.0,-200.0,3.4,679.0,854.0,-200.0,1046.0,889.0,5.0,82.9,0.73
2005-02-25 04:00:00,116.0,1.0,1007.0,-200.0,3.4,677.0,863.0,97.0,1053.0,848.0,5.0,82.5,0.7265
2005-02-25 05:00:00,120.0,0.8,932.0,-200.0,2.1,595.0,991.0,100.0,1025.0,771.0,5.0,82.8,0.7273
2005-02-25 06:00:00,228.0,1.0,998.0,-200.0,4.1,717.0,872.0,146.0,1095.0,895.0,5.2,80.7,0.7219
2005-02-25 07:00:00,303.0,1.4,1072.0,-200.0,6.1,819.0,751.0,175.0,1161.0,1003.0,5.3,80.2,0.7179
2005-02-25 08:00:00,-200.0,3.6,1424.0,-200.0,18.7,1260.0,494.0,-200.0,1568.0,1442.0,5.7,79.7,0.7340000000000001
2005-02-25 09:00:00,-200.0,5.8,1527.0,-200.0,27.9,1502.0,411.0,-200.0,1868.0,1727.0,6.2,76.8,0.7355
2005-02-25 10:00:00,529.0,4.2,1364.0,-200.0,17.8,1234.0,504.0,190.0,1533.0,1606.0,8.3,67.4,0.7384
2005-02-25 11:00:00,615.0,3.3,1190.0,-200.0,11.8,1044.0,615.0,166.0,1324.0,1354.0,10.8,52.1,0.6746
2005-02-25 12:00:00,298.0,1.7,1021.0,-200.0,6.6,839.0,771.0,153.0,1084.0,914.0,13.0,40.3,0.6028
2005-02-25 13:00:00,317.0,2.1,1051.0,-200.0,8.4,914.0,707.0,167.0,1122.0,913.0,10.9,44.8,0.5849
2005-02-25 14:00:00,305.0,2.2,1021.0,-200.0,7.6,882.0,727.0,137.0,1097.0,847.0,11.5,42.1,0.5706
2005-02-25 15:00:00,253.0,1.8,1016.0,-200.0,6.7,842.0,762.0,140.0,1067.0,778.0,12.5,38.5,0.5568
2005-02-25 16:00:00,296.0,2.0,1040.0,-200.0,7.9,893.0,723.0,150.0,1104.0,835.0,12.6,38.5,0.5586
2005-02-25 17:00:00,293.0,2.3,1089.0,-200.0,8.4,916.0,710.0,152.0,1124.0,903.0,12.3,38.4,0.5488
2005-02-25 18:00:00,353.0,2.8,1148.0,-200.0,12.1,1054.0,631.0,177.0,1233.0,1157.0,10.2,43.1,0.5366
2005-02-25 19:00:00,399.0,3.4,1162.0,-200.0,12.6,1070.0,625.0,189.0,1229.0,1237.0,8.6,48.2,0.5385
2005-02-25 20:00:00,454.0,4.0,1197.0,-200.0,13.6,1102.0,609.0,195.0,1309.0,1253.0,7.8,50.8,0.5384
2005-02-25 21:00:00,356.0,2.3,1059.0,-200.0,8.1,905.0,735.0,179.0,1098.0,1130.0,7.3,52.8,0.5404
2005-02-25 22:00:00,473.0,2.7,1207.0,-200.0,11.2,1023.0,629.0,188.0,1233.0,1373.0,6.2,62.4,0.5958
2005-02-25 23:00:00,482.0,2.7,1188.0,-200.0,10.1,983.0,648.0,170.0,1193.0,1338.0,5.1,68.2,0.6033
2005-02-26 00:00:00,443.0,2.8,1153.0,-200.0,8.8,933.0,687.0,161.0,1133.0,1268.0,4.7,69.0,0.5936
2005-02-26 01:00:00,373.0,2.1,1061.0,-200.0,6.8,849.0,757.0,145.0,1063.0,1125.0,4.0,69.8,0.5756
2005-02-26 02:00:00,320.0,1.9,1028.0,-200.0,6.4,831.0,771.0,136.0,1063.0,1054.0,3.4,71.3,0.5626
2005-02-26 03:00:00,-200.0,2.1,1082.0,-200.0,6.7,843.0,729.0,-200.0,1061.0,1090.0,2.8,74.0,0.5591
2005-02-26 04:00:00,233.0,1.7,1037.0,-200.0,5.2,771.0,784.0,122.0,1004.0,1029.0,2.3,75.1,0.5514
2005-02-26 05:00:00,161.0,1.3,942.0,-200.0,3.6,688.0,897.0,115.0,947.0,882.0,3.8,66.2,0.5359
2005-02-26 06:00:00,137.0,0.9,904.0,-200.0,2.7,633.0,993.0,103.0,897.0,717.0,4.6,60.5,0.5173
2005-02-26 07:00:00,144.0,1.0,855.0,-200.0,1.9,578.0,1121.0,108.0,855.0,599.0,5.7,54.3,0.5022
2005-02-26 08:00:00,182.0,1.0,914.0,-200.0,3.9,705.0,966.0,124.0,926.0,687.0,6.2,51.3,0.488
2005-02-26 09:00:00,227.0,1.5,933.0,-200.0,4.1,714.0,899.0,133.0,927.0,706.0,6.7,49.5,0.4892
2005-02-26 10:00:00,203.0,1.5,942.0,-200.0,3.7,696.0,920.0,124.0,912.0,682.0,8.8,45.0,0.5114
2005-02-26 11:00:00,179.0,1.4,943.0,-200.0,3.6,688.0,924.0,116.0,909.0,629.0,9.6,43.5,0.5202
2005-02-26 12:00:00,171.0,2.4,959.0,-200.0,4.1,717.0,892.0,113.0,939.0,664.0,9.8,43.3,0.5238
2005-02-26 13:00:00,181.0,2.8,971.0,-200.0,4.5,739.0,868.0,117.0,972.0,664.0,9.9,43.5,0.53
2005-02-26 14:00:00,175.0,2.9,954.0,-200.0,4.5,735.0,863.0,118.0,953.0,630.0,9.8,44.1,0.5332
2005-02-26 15:00:00,148.0,2.6,929.0,-200.0,2.9,645.0,962.0,108.0,906.0,524.0,9.7,45.1,0.5417
2005-02-26 16:00:00,132.0,2.5,933.0,-200.0,3.1,660.0,955.0,98.0,911.0,488.0,9.0,47.3,0.542
2005-02-26 17:00:00,162.0,2.7,967.0,-200.0,3.9,704.0,888.0,117.0,961.0,609.0,7.4,56.0,0.5797
2005-02-26 18:00:00,185.0,2.8,987.0,-200.0,4.2,723.0,863.0,126.0,974.0,684.0,6.4,61.7,0.5956
2005-02-26 19:00:00,234.0,3.0,1003.0,-200.0,5.2,772.0,821.0,142.0,1008.0,788.0,6.8,58.0,0.5758
2005-02-26 20:00:00,275.0,3.7,1138.0,-200.0,10.2,986.0,663.0,157.0,1188.0,1030.0,7.3,56.7,0.5806
2005-02-26 21:00:00,272.0,3.5,1087.0,-200.0,8.1,903.0,713.0,161.0,1106.0,1026.0,7.2,56.7,0.579
2005-02-26 22:00:00,331.0,3.8,1129.0,-200.0,8.5,920.0,689.0,169.0,1139.0,1182.0,6.7,59.1,0.5848
2005-02-26 23:00:00,347.0,4.3,1191.0,-200.0,10.7,1005.0,637.0,166.0,1224.0,1284.0,5.9,62.1,0.5808
2005-02-27 00:00:00,488.0,4.8,1256.0,-200.0,11.5,1032.0,612.0,189.0,1230.0,1371.0,6.3,60.4,0.5811
2005-02-27 01:00:00,404.0,4.2,1171.0,-200.0,9.5,960.0,679.0,184.0,1121.0,1234.0,5.5,60.2,0.5458
2005-02-27 02:00:00,255.0,3.3,1016.0,-200.0,5.3,780.0,798.0,145.0,1004.0,1060.0,4.6,64.4,0.5525
2005-02-27 03:00:00,-200.0,3.0,1035.0,-200.0,5.8,805.0,790.0,-200.0,1022.0,1038.0,3.5,68.8,0.5458
2005-02-27 04:00:00,174.0,-200.0,980.0,-200.0,4.6,744.0,840.0,119.0,979.0,970.0,2.8,70.9,0.5383
2005-02-27 05:00:00,108.0,1.0,901.0,-200.0,2.7,631.0,988.0,87.0,915.0,751.0,3.7,65.9,0.5295
2005-02-27 06:00:00,107.0,0.9,914.0,-200.0,3.1,655.0,949.0,77.0,949.0,742.0,1.6,74.3,0.5168
2005-02-27 07:00:00,188.0,1.1,940.0,-200.0,3.2,665.0,900.0,112.0,955.0,879.0,1.4,76.3,0.5261
2005-02-27 08:00:00,225.0,1.1,935.0,-200.0,3.6,689.0,894.0,118.0,949.0,871.0,2.5,69.5,0.5172
2005-02-27 09:00:00,208.0,1.2,970.0,-200.0,3.7,691.0,891.0,124.0,956.0,890.0,3.7,64.8,0.5208
2005-02-27 10:00:00,270.0,1.7,1064.0,-200.0,6.4,830.0,739.0,144.0,1053.0,1059.0,7.8,49.9,0.5307
2005-02-27 11:00:00,202.0,1.6,1023.0,-200.0,5.2,776.0,817.0,128.0,972.0,808.0,11.2,37.1,0.4936
2005-02-27 12:00:00,168.0,1.4,955.0,-200.0,3.9,706.0,888.0,120.0,884.0,616.0,12.6,30.6,0.446
2005-02-27 13:00:00,191.0,1.8,943.0,-200.0,4.1,714.0,898.0,131.0,868.0,609.0,10.3,32.9,0.4131
2005-02-27 14:00:00,149.0,1.1,895.0,-200.0,2.5,622.0,1012.0,115.0,804.0,471.0,10.0,35.5,0.4346
2005-02-27 15:00:00,101.0,0.9,890.0,-200.0,2.2,601.0,1053.0,82.0,803.0,391.0,8.8,40.0,0.4538
2005-02-27 16:00:00,134.0,1.1,904.0,-200.0,2.3,608.0,1033.0,100.0,807.0,398.0,8.3,40.3,0.4431
2005-02-27 17:00:00,150.0,1.1,888.0,-200.0,2.4,611.0,1035.0,111.0,791.0,419.0,7.9,38.9,0.4141
2005-02-27 18:00:00,188.0,1.2,905.0,-200.0,2.9,648.0,1007.0,132.0,822.0,509.0,6.8,41.0,0.4072
2005-02-27 19:00:00,254.0,1.6,974.0,-200.0,4.9,757.0,886.0,155.0,884.0,723.0,6.0,42.0,0.3962
2005-02-27 20:00:00,324.0,2.6,1048.0,-200.0,6.8,847.0,801.0,181.0,955.0,888.0,5.5,43.5,0.3963
2005-02-27 21:00:00,238.0,1.5,895.0,-200.0,3.1,660.0,975.0,155.0,826.0,596.0,4.6,46.8,0.4001
2005-02-27 22:00:00,128.0,1.0,875.0,-200.0,2.1,594.0,1079.0,105.0,793.0,451.0,4.5,48.0,0.4085
2005-02-27 23:00:00,169.0,1.3,943.0,-200.0,3.9,703.0,950.0,119.0,870.0,581.0,4.3,48.6,0.4069
2005-02-28 00:00:00,215.0,1.6,947.0,-200.0,3.8,697.0,913.0,150.0,878.0,698.0,4.0,50.0,0.4115
2005-02-28 01:00:00,111.0,1.0,865.0,-200.0,1.8,566.0,1119.0,94.0,797.0,423.0,4.0,52.9,0.4338
2005-02-28 02:00:00,60.0,0.6,823.0,-200.0,1.0,503.0,1268.0,56.0,755.0,332.0,4.0,51.0,0.42
2005-02-28 03:00:00,-200.0,0.4,798.0,-200.0,0.6,452.0,1435.0,-200.0,699.0,280.0,3.9,48.1,0.39299999999999996
2005-02-28 04:00:00,29.0,0.3,781.0,-200.0,0.4,425.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
2005-02-28 05:00:00,25.0,0.3,781.0,-200.0,0.3,409.0,1664.0,25.0,669.0,252.0,3.6,50.3,0.4022
2005-02-28 06:00:00,34.0,0.3,779.0,-200.0,0.2,402.0,1665.0,31.0,684.0,257.0,2.8,52.6,0.3972
2005-02-28 07:00:00,89.0,0.4,817.0,-200.0,0.7,462.0,1378.0,66.0,732.0,308.0,2.5,52.7,0.3908
2005-02-28 08:00:00,212.0,1.0,893.0,-200.0,2.6,629.0,1015.0,111.0,837.0,456.0,2.7,50.5,0.3804
2005-02-28 09:00:00,216.0,1.2,883.0,-200.0,3.1,659.0,943.0,122.0,842.0,527.0,2.7,49.4,0.3714
2005-02-28 10:00:00,191.0,1.0,839.0,-200.0,2.3,608.0,1040.0,115.0,780.0,475.0,3.3,45.2,0.354
2005-02-28 11:00:00,200.0,0.9,809.0,-200.0,2.0,587.0,1084.0,123.0,744.0,434.0,3.1,43.3,0.3354
2005-02-28 12:00:00,164.0,0.8,805.0,-200.0,2.0,584.0,1137.0,119.0,726.0,385.0,3.7,38.8,0.3123
2005-02-28 13:00:00,185.0,1.1,840.0,-200.0,3.1,661.0,1016.0,125.0,757.0,435.0,4.0,36.8,0.3016
2005-02-28 14:00:00,156.0,1.0,812.0,-200.0,2.9,646.0,1045.0,110.0,731.0,421.0,3.7,35.0,0.2823
2005-02-28 15:00:00,155.0,0.8,782.0,-200.0,2.1,594.0,1134.0,111.0,673.0,371.0,3.4,32.4,0.2563
2005-02-28 16:00:00,158.0,0.9,799.0,-200.0,2.5,617.0,1099.0,114.0,699.0,382.0,3.3,33.1,0.2592
2005-02-28 17:00:00,166.0,0.9,812.0,-200.0,2.8,640.0,1093.0,114.0,716.0,408.0,2.6,35.1,0.2618
2005-02-28 18:00:00,268.0,2.0,922.0,-200.0,6.7,842.0,849.0,140.0,858.0,676.0,2.1,36.6,0.2634
2005-02-28 19:00:00,309.0,2.4,938.0,-200.0,8.1,903.0,790.0,141.0,885.0,798.0,1.6,37.9,0.2645
2005-02-28 20:00:00,297.0,2.5,939.0,-200.0,7.4,872.0,814.0,142.0,870.0,793.0,1.4,38.0,0.2615
2005-02-28 21:00:00,225.0,1.6,827.0,-200.0,3.6,687.0,1015.0,123.0,727.0,573.0,1.0,36.6,0.2456
2005-02-28 22:00:00,122.0,0.9,776.0,-200.0,1.9,580.0,1183.0,90.0,655.0,402.0,1.1,35.4,0.2382
2005-02-28 23:00:00,100.0,0.7,755.0,-200.0,1.4,538.0,1285.0,79.0,621.0,343.0,1.0,34.3,0.2292
2005-03-01 00:00:00,436.0,3.0,-200.0,-200.0,-200.0,-200.0,-200.0,149.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 01:00:00,472.0,3.4,-200.0,-200.0,-200.0,-200.0,-200.0,158.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 02:00:00,379.0,3.0,-200.0,-200.0,-200.0,-200.0,-200.0,143.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 03:00:00,-200.0,2.7,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 04:00:00,286.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,121.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 05:00:00,155.0,1.1,-200.0,-200.0,-200.0,-200.0,-200.0,92.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 06:00:00,264.0,1.4,-200.0,-200.0,-200.0,-200.0,-200.0,102.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 07:00:00,366.0,1.8,-200.0,-200.0,-200.0,-200.0,-200.0,121.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 08:00:00,622.0,3.6,-200.0,-200.0,-200.0,-200.0,-200.0,164.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 09:00:00,551.0,3.1,-200.0,-200.0,-200.0,-200.0,-200.0,175.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 10:00:00,349.0,1.9,-200.0,-200.0,-200.0,-200.0,-200.0,130.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 11:00:00,285.0,1.7,-200.0,-200.0,-200.0,-200.0,-200.0,117.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 12:00:00,265.0,1.7,-200.0,-200.0,-200.0,-200.0,-200.0,115.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 13:00:00,222.0,1.6,-200.0,-200.0,-200.0,-200.0,-200.0,106.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 14:00:00,237.0,1.6,-200.0,-200.0,-200.0,-200.0,-200.0,102.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 15:00:00,294.0,1.7,-200.0,-200.0,-200.0,-200.0,-200.0,122.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 16:00:00,329.0,2.2,-200.0,-200.0,-200.0,-200.0,-200.0,138.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 17:00:00,487.0,3.3,-200.0,-200.0,-200.0,-200.0,-200.0,162.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 18:00:00,604.0,3.9,-200.0,-200.0,-200.0,-200.0,-200.0,177.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 19:00:00,728.0,5.0,-200.0,-200.0,-200.0,-200.0,-200.0,190.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 20:00:00,653.0,4.2,-200.0,-200.0,-200.0,-200.0,-200.0,182.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 21:00:00,509.0,3.2,-200.0,-200.0,-200.0,-200.0,-200.0,163.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 22:00:00,277.0,1.7,-200.0,-200.0,-200.0,-200.0,-200.0,135.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-01 23:00:00,268.0,1.5,-200.0,-200.0,-200.0,-200.0,-200.0,130.0,-200.0,-200.0,-200.0,-200.0,-200.0
2005-03-02 00:00:00,242.0,1.7,1032.0,-200.0,5.6,791.0,793.0,156.0,915.0,1278.0,4.5,47.9,0.4079
2005-03-02 01:00:00,242.0,1.5,1046.0,-200.0,6.0,812.0,782.0,153.0,940.0,1265.0,3.9,51.6,0.4226
2005-03-02 02:00:00,192.0,1.1,975.0,-200.0,3.9,707.0,860.0,128.0,902.0,1107.0,3.4,54.7,0.4323
2005-03-02 03:00:00,-200.0,0.9,932.0,-200.0,2.8,642.0,950.0,-200.0,871.0,1014.0,3.3,56.1,0.4379
2005-03-02 04:00:00,134.0,-200.0,926.0,-200.0,2.6,623.0,954.0,96.0,873.0,1011.0,2.0,60.8,0.4337
2005-03-02 05:00:00,142.0,0.3,932.0,-200.0,2.9,645.0,916.0,105.0,882.0,1006.0,1.2,63.7,0.4327
2005-03-02 06:00:00,194.0,0.4,937.0,-200.0,2.8,640.0,923.0,130.0,870.0,1010.0,2.1,60.3,0.4368
2005-03-02 07:00:00,216.0,0.6,996.0,-200.0,4.2,724.0,861.0,134.0,938.0,1067.0,1.3,63.1,0.4322
2005-03-02 08:00:00,728.0,3.0,1382.0,-200.0,16.7,1202.0,534.0,275.0,1352.0,1630.0,1.3,64.8,0.441
2005-03-02 09:00:00,975.0,5.6,1544.0,-200.0,29.1,1530.0,416.0,309.0,1706.0,2030.0,2.1,62.2,0.4491
2005-03-02 10:00:00,947.0,4.9,1429.0,-200.0,20.7,1317.0,495.0,322.0,1425.0,1916.0,5.1,50.8,0.4499
2005-03-02 11:00:00,790.0,3.5,1312.0,-200.0,15.5,1164.0,570.0,333.0,1230.0,1761.0,8.5,39.7,0.4425
2005-03-02 12:00:00,551.0,2.2,1205.0,-200.0,10.3,989.0,643.0,235.0,1084.0,1597.0,11.5,33.0,0.4476
2005-03-02 13:00:00,565.0,2.7,1322.0,-200.0,13.8,1110.0,568.0,241.0,1208.0,1776.0,12.2,34.3,0.4864
2005-03-02 14:00:00,532.0,2.7,1301.0,-200.0,12.7,1074.0,574.0,214.0,1255.0,1636.0,13.5,35.0,0.5396
2005-03-02 15:00:00,459.0,2.1,1280.0,-200.0,11.4,1030.0,597.0,174.0,1246.0,1480.0,14.9,34.9,0.5869
2005-03-02 16:00:00,407.0,2.0,1256.0,-200.0,10.2,986.0,612.0,157.0,1240.0,1413.0,15.7,34.5,0.6111
2005-03-02 17:00:00,434.0,2.4,1358.0,-200.0,14.3,1128.0,545.0,170.0,1344.0,1611.0,14.7,37.2,0.618
2005-03-02 18:00:00,980.0,6.7,1713.0,-200.0,32.4,1605.0,383.0,212.0,1870.0,2186.0,12.2,44.8,0.6342
2005-03-02 19:00:00,966.0,6.4,1655.0,-200.0,29.0,1527.0,393.0,249.0,1758.0,2203.0,10.3,52.4,0.6578
2005-03-02 20:00:00,646.0,3.9,1444.0,-200.0,17.6,1227.0,485.0,231.0,1414.0,1891.0,9.3,55.5,0.6503
2005-03-02 21:00:00,471.0,2.7,1314.0,-200.0,12.6,1069.0,571.0,216.0,1271.0,1662.0,8.3,57.6,0.6304
2005-03-02 22:00:00,528.0,3.0,1368.0,-200.0,15.5,1164.0,524.0,217.0,1350.0,1674.0,6.3,65.1,0.6237
2005-03-02 23:00:00,378.0,2.1,1195.0,-200.0,9.1,943.0,645.0,203.0,1149.0,1462.0,6.5,63.1,0.6132
2005-03-03 00:00:00,207.0,1.4,1047.0,-200.0,5.3,778.0,799.0,140.0,907.0,1326.0,4.1,41.7,0.3456
2005-03-03 01:00:00,204.0,1.4,1030.0,-200.0,4.2,724.0,832.0,138.0,893.0,1285.0,4.4,43.3,0.3656
2005-03-03 02:00:00,155.0,1.1,986.0,-200.0,3.5,682.0,875.0,117.0,884.0,1205.0,3.8,45.9,0.3728
2005-03-03 03:00:00,-200.0,0.9,992.0,-200.0,3.0,655.0,876.0,-200.0,887.0,1220.0,3.6,49.7,0.396
2005-03-03 04:00:00,179.0,1.0,1076.0,-200.0,4.1,715.0,783.0,119.0,947.0,1448.0,3.4,56.3,0.4455
2005-03-03 05:00:00,143.0,1.0,1104.0,-200.0,4.0,713.0,754.0,108.0,1001.0,1433.0,2.9,67.9,0.5183
2005-03-03 06:00:00,212.0,1.2,1160.0,-200.0,5.1,770.0,702.0,121.0,1063.0,1447.0,2.8,74.1,0.5618
2005-03-03 07:00:00,263.0,1.4,1217.0,-200.0,6.7,846.0,650.0,136.0,1120.0,1481.0,2.9,75.6,0.5742
2005-03-03 08:00:00,648.0,3.0,1457.0,-200.0,15.6,1167.0,496.0,175.0,1422.0,1785.0,3.8,72.4,0.5867
2005-03-03 09:00:00,717.0,4.2,1337.0,-200.0,17.1,1212.0,529.0,211.0,1406.0,1756.0,5.9,50.2,0.4706
2005-03-03 10:00:00,389.0,2.1,1111.0,-200.0,8.8,931.0,687.0,186.0,1069.0,1368.0,7.3,39.4,0.4035
2005-03-03 11:00:00,438.0,2.0,1165.0,-200.0,6.9,852.0,692.0,177.0,1155.0,1197.0,3.6,75.9,0.6055
2005-03-03 12:00:00,282.0,1.6,1129.0,-200.0,5.4,783.0,757.0,147.0,1127.0,1084.0,3.6,78.6,0.6283
2005-03-03 13:00:00,268.0,1.4,1092.0,-200.0,4.9,759.0,773.0,150.0,1088.0,1039.0,5.3,69.2,0.6213
2005-03-03 14:00:00,248.0,1.6,1096.0,-200.0,5.3,777.0,767.0,148.0,1107.0,961.0,6.1,66.0,0.6255
2005-03-03 15:00:00,272.0,1.5,1108.0,-200.0,5.4,783.0,758.0,151.0,1115.0,964.0,6.0,70.1,0.6577
2005-03-03 16:00:00,291.0,1.7,1124.0,-200.0,5.5,787.0,740.0,151.0,1147.0,941.0,6.3,72.1,0.6907
2005-03-03 17:00:00,363.0,1.9,1216.0,-200.0,7.5,879.0,670.0,165.0,1252.0,1111.0,6.3,75.7,0.7252
